political,missing_multiplier,time_multiplier,target_multiplier,county_shared,exclude_flagged,year,winner,measure,p05,median,p95,fixed_population
proportional,1.0,0.75,1.0,False,False,2028,Harris,operating_gw_per_listed_proposal,0.0,0.009570022755487732,0.04609632235035929,81424822.0
proportional,1.0,0.75,1.0,False,False,2028,Trump/Harris,intensity_ratio,2.0652093079002434,2.97701365470681,4.176564163804247,
proportional,1.0,0.75,1.0,False,False,2030,Trump,operating_gw,93.64718253756247,131.94146496034696,174.29470963482214,39252529.0
proportional,1.0,0.75,1.0,False,False,2030,Trump,mw_per_1000_fixed_host_population,2.3857617565880282,3.361349404017942,4.440343439650022,39252529.0
proportional,1.0,0.75,1.0,False,False,2030,Trump,mw_per_1000_operating_host_population,3.340773286803098,4.34879260936928,5.5543797849149135,39252529.0
proportional,1.0,0.75,1.0,False,False,2030,Trump,operating_host_residents_millions,26.57625615,30.051172,34.0426177,39252529.0
proportional,1.0,0.75,1.0,False,False,2030,Trump,operating_project_count,185.0,214.0,236.0,39252529.0
proportional,1.0,0.75,1.0,False,False,2030,Trump,operating_gw_per_listed_proposal,0.08279232481266321,0.2159056852953484,0.4131058957451344,39252529.0
proportional,1.0,0.75,1.0,False,False,2030,Harris,operating_gw,51.03155140250013,67.52656910090403,87.36202526136962,81424822.0
proportional,1.0,0.75,1.0,False,False,2030,Harris,mw_per_1000_fixed_host_population,0.6267321211030726,0.8293118417981193,1.0729163799875379,81424822.0
proportional,1.0,0.75,1.0,False,False,2030,Harris,mw_per_1000_operating_host_population,0.7202321151370848,0.9385286602570311,1.2108194294444123,81424822.0
proportional,1.0,0.75,1.0,False,False,2030,Harris,operating_host_residents_millions,68.3340993,71.9962195,75.21406239999999,81424822.0
proportional,1.0,0.75,1.0,False,False,2030,Harris,operating_project_count,113.0,124.0,133.0,81424822.0
proportional,1.0,0.75,1.0,False,False,2030,Harris,operating_gw_per_listed_proposal,0.022179056851366192,0.07812951474491413,0.17916232344114724,81424822.0
proportional,1.0,0.75,1.0,False,False,2030,Trump/Harris,intensity_ratio,3.0023029347546832,4.027176602368992,5.240222124078436,
proportional,1.0,0.75,1.0,False,False,2032,Trump,operating_gw,132.73938428728474,172.60449126678745,211.06223147062636,39252529.0
proportional,1.0,0.75,1.0,False,False,2032,Trump,mw_per_1000_fixed_host_population,3.381677249057883,4.397283325789976,5.377035234357162,39252529.0
proportional,1.0,0.75,1.0,False,False,2032,Trump,mw_per_1000_operating_host_population,4.307926775653387,5.407835023339031,6.60015587243101,39252529.0
proportional,1.0,0.75,1.0,False,False,2032,Trump,operating_host_residents_millions,28.493056799999998,31.6250485,35.136278399999995,39252529.0
proportional,1.0,0.75,1.0,False,False,2032,Trump,operating_project_count,207.0,229.0,245.0,39252529.0
proportional,1.0,0.75,1.0,False,False,2032,Trump,operating_gw_per_listed_proposal,0.20111434122950209,0.3988150448270582,0.6170836910945412,39252529.0
proportional,1.0,0.75,1.0,False,False,2032,Harris,operating_gw,60.756926234367555,77.16935471287238,97.14092733255328,81424822.0
proportional,1.0,0.75,1.0,False,False,2032,Harris,mw_per_1000_fixed_host_population,0.7461720485476476,0.947737468960907,1.193013689763464,81424822.0
proportional,1.0,0.75,1.0,False,False,2032,Harris,mw_per_1000_operating_host_population,0.8373152901506145,1.0544226977122433,1.324961966914127,81424822.0
proportional,1.0,0.75,1.0,False,False,2032,Harris,operating_host_residents_millions,69.9965354,73.1312515,76.05041159999999,81424822.0
proportional,1.0,0.75,1.0,False,False,2032,Harris,operating_project_count,120.0,128.0,136.0,81424822.0
proportional,1.0,0.75,1.0,False,False,2032,Harris,operating_gw_per_listed_proposal,0.05630513713984026,0.14076453682682882,0.26287451746340795,81424822.0
proportional,1.0,0.75,1.0,False,False,2032,Trump/Harris,intensity_ratio,3.54663374870203,4.600606425304863,5.900063596385848,
proportional,1.0,0.75,1.0,False,False,2034,Trump,operating_gw,157.71983144424152,193.42347019553898,227.94914570555974,39252529.0
proportional,1.0,0.75,1.0,False,False,2034,Trump,mw_per_1000_fixed_host_population,4.018080757146667,4.927668996704365,5.807247367566041,39252529.0
proportional,1.0,0.75,1.0,False,False,2034,Trump,mw_per_1000_operating_host_population,4.995142928647052,6.014900577278517,7.108340517597635,39252529.0
proportional,1.0,0.75,1.0,False,False,2034,Trump,operating_host_residents_millions,28.8692144,32.0275495,35.37017005,39252529.0
proportional,1.0,0.75,1.0,False,False,2034,Trump,operating_project_count,211.0,232.0,248.0,39252529.0
proportional,1.0,0.75,1.0,False,False,2034,Trump,operating_gw_per_listed_proposal,0.2945819607797123,0.5119812636010665,0.724141833615762,39252529.0
proportional,1.0,0.75,1.0,False,False,2034,Harris,operating_gw,64.78798099826443,81.08141013719631,100.70190393289272,81424822.0
proportional,1.0,0.75,1.0,False,False,2034,Harris,mw_per_1000_fixed_host_population,0.7956785094140509,0.9957824671350992,1.2367469950734764,81424822.0
proportional,1.0,0.75,1.0,False,False,2034,Harris,mw_per_1000_operating_host_population,0.8910684051057151,1.10309873139412,1.3725684301041954,81424822.0
proportional,1.0,0.75,1.0,False,False,2034,Harris,operating_host_residents_millions,70.36935075,73.399705,76.2597982,81424822.0
proportional,1.0,0.75,1.0,False,False,2034,Harris,operating_project_count,121.0,129.0,137.0,81424822.0
proportional,1.0,0.75,1.0,False,False,2034,Harris,operating_gw_per_listed_proposal,0.07694290687019607,0.1722312560195704,0.2993373080098587,81424822.0
proportional,1.0,0.75,1.0,False,False,2034,Trump/Harris,intensity_ratio,3.8462318426828443,4.920505312709077,6.231010134959733,
proportional,1.0,0.75,1.0,False,False,2036,Trump,operating_gw,170.7026101085444,203.73166437391154,236.67210534282168,39252529.0
proportional,1.0,0.75,1.0,False,False,2036,Trump,mw_per_1000_fixed_host_population,4.348830876821833,5.190281226820099,6.0294740586733075,39252529.0
proportional,1.0,0.75,1.0,False,False,2036,Trump,mw_per_1000_operating_host_population,5.350973449950012,6.307863107976559,7.385429149227982,39252529.0
proportional,1.0,0.75,1.0,False,False,2036,Trump,operating_host_residents_millions,28.9395774,32.178095,35.45001555,39252529.0
proportional,1.0,0.75,1.0,False,False,2036,Trump,operating_project_count,212.0,233.0,249.0,39252529.0
proportional,1.0,0.75,1.0,False,False,2036,Trump,operating_gw_per_listed_proposal,0.35070261110856693,0.5742682514423495,0.7805232562330187,39252529.0
proportional,1.0,0.75,1.0,False,False,2036,Harris,operating_gw,66.2973619896928,82.37277616992817,102.26576867728613,81424822.0
proportional,1.0,0.75,1.0,False,False,2036,Harris,mw_per_1000_fixed_host_population,0.8142156207561967,1.0116420785043676,1.2559532359467251,81424822.0
proportional,1.0,0.75,1.0,False,False,2036,Harris,mw_per_1000_operating_host_population,0.908138424536274,1.1219714835954457,1.39305977438653,81424822.0
proportional,1.0,0.75,1.0,False,False,2036,Harris,operating_host_residents_millions,70.43726464999999,73.48423299999999,76.31350445,81424822.0
proportional,1.0,0.75,1.0,False,False,2036,Harris,operating_project_count,121.0,130.0,137.0,81424822.0
proportional,1.0,0.75,1.0,False,False,2036,Harris,operating_gw_per_listed_proposal,0.08325254576108385,0.1835450774053679,0.3161039089406047,81424822.0
proportional,1.0,0.75,1.0,False,False,2036,Trump/Harris,intensity_ratio,3.996103809190851,5.0931975349189695,6.427537777628341,
proportional,1.0,1.5,1.0,False,False,2026,Trump,operating_gw,25.97649389109591,35.484284395348205,48.71409236362862,39252529.0
proportional,1.0,1.5,1.0,False,False,2026,Trump,mw_per_1000_fixed_host_population,0.6617788599327171,0.9039999536169556,1.2410434080216495,39252529.0
proportional,1.0,1.5,1.0,False,False,2026,Trump,mw_per_1000_operating_host_population,1.7055742110668308,2.329840224650647,3.198487832856159,39252529.0
proportional,1.0,1.5,1.0,False,False,2026,Trump,operating_host_residents_millions,15.230351,15.230351,15.230351,39252529.0
proportional,1.0,1.5,1.0,False,False,2026,Trump,operating_project_count,64.0,64.0,64.0,39252529.0
proportional,1.0,1.5,1.0,False,False,2026,Trump,operating_gw_per_listed_proposal,0.0,0.0,0.0,39252529.0
proportional,1.0,1.5,1.0,False,False,2026,Harris,operating_gw,24.502423669546353,35.4271833161306,49.91683784770873,81424822.0
proportional,1.0,1.5,1.0,False,False,2026,Harris,mw_per_1000_fixed_host_population,0.30092081342893634,0.43509070632209174,0.6130420260262738,81424822.0
proportional,1.0,1.5,1.0,False,False,2026,Harris,mw_per_1000_operating_host_population,0.4878311248226481,0.7053376808550678,0.9938195291718388,81424822.0
proportional,1.0,1.5,1.0,False,False,2026,Harris,operating_host_residents_millions,50.227266,50.227266,50.227266,81424822.0
proportional,1.0,1.5,1.0,False,False,2026,Harris,operating_project_count,60.0,60.0,60.0,81424822.0
proportional,1.0,1.5,1.0,False,False,2026,Harris,operating_gw_per_listed_proposal,0.0,0.0,0.0,81424822.0
proportional,1.0,1.5,1.0,False,False,2026,Trump/Harris,intensity_ratio,1.372810900919085,2.084887326638582,3.242908720428874,
proportional,1.0,1.5,1.0,False,False,2028,Trump,operating_gw,31.798685965275716,43.55676768643022,59.0534843056733,39252529.0
proportional,1.0,1.5,1.0,False,False,2028,Trump,mw_per_1000_fixed_host_population,0.8101054065911449,1.109655066720165,1.5044504344082723,39252529.0
proportional,1.0,1.5,1.0,False,False,2028,Trump,mw_per_1000_operating_host_population,1.888138653518085,2.5198751171906695,3.343635032754325,39252529.0
proportional,1.0,1.5,1.0,False,False,2028,Trump,operating_host_residents_millions,15.4370508,17.035422,20.181757799999996,39252529.0
proportional,1.0,1.5,1.0,False,False,2028,Trump,operating_project_count,68.0,82.0,111.0,39252529.0
proportional,1.0,1.5,1.0,False,False,2028,Trump,operating_gw_per_listed_proposal,0.0,0.0,0.010841258409096943,39252529.0
proportional,1.0,1.5,1.0,False,False,2028,Harris,operating_gw,27.950154127438626,39.5511405172267,55.05217593020578,81424822.0
proportional,1.0,1.5,1.0,False,False,2028,Harris,mw_per_1000_fixed_host_population,0.3432633125981979,0.4857381268481827,0.676110485451301,81424822.0
proportional,1.0,1.5,1.0,False,False,2028,Harris,mw_per_1000_operating_host_population,0.5178302233815589,0.7319793007279672,1.0075401604465322,81424822.0
proportional,1.0,1.5,1.0,False,False,2028,Harris,operating_host_residents_millions,50.526583,53.758421,59.6073008,81424822.0
proportional,1.0,1.5,1.0,False,False,2028,Harris,operating_project_count,62.0,69.0,83.0,81424822.0
proportional,1.0,1.5,1.0,False,False,2028,Harris,operating_gw_per_listed_proposal,0.0,0.0,0.004768221652277718,81424822.0
proportional,1.0,1.5,1.0,False,False,2028,Trump/Harris,intensity_ratio,1.5422153320530514,2.278069095554797,3.4405773232241335,
proportional,1.0,1.5,1.0,False,False,2030,Trump,operating_gw,48.88126039656048,70.61698351264863,99.11554524271803,39252529.0
proportional,1.0,1.5,1.0,False,False,2030,Trump,mw_per_1000_fixed_host_population,1.2453021917787892,1.7990428976601391,2.5250741230639697,39252529.0
proportional,1.0,1.5,1.0,False,False,2030,Trump,mw_per_1000_operating_host_population,2.274163995630109,2.97017706195263,3.815113766305425,39252529.0
proportional,1.0,1.5,1.0,False,False,2030,Trump,operating_host_residents_millions,19.4631068,23.7505295,28.489591049999998,39252529.0
proportional,1.0,1.5,1.0,False,False,2030,Trump,operating_project_count,113.0,152.0,190.0,39252529.0
proportional,1.0,1.5,1.0,False,False,2030,Trump,operating_gw_per_listed_proposal,0.0027464156295813158,0.030780422120766694,0.10710734319010205,39252529.0
proportional,1.0,1.5,1.0,False,False,2030,Harris,operating_gw,35.38352958060046,49.18877345246493,66.81484093971304,81424822.0
proportional,1.0,1.5,1.0,False,False,2030,Harris,mw_per_1000_fixed_host_population,0.4345545831294597,0.6041004726109799,0.8205709180391334,81424822.0
proportional,1.0,1.5,1.0,False,False,2030,Harris,mw_per_1000_operating_host_population,0.5625566723003557,0.7578702989279182,1.0092052293653064,81424822.0
proportional,1.0,1.5,1.0,False,False,2030,Harris,operating_host_residents_millions,58.3507763,65.2456565,70.66741005,81424822.0
proportional,1.0,1.5,1.0,False,False,2030,Harris,operating_project_count,83.0,101.0,117.0,81424822.0
proportional,1.0,1.5,1.0,False,False,2030,Harris,operating_gw_per_listed_proposal,0.0,0.009570022755487732,0.04609632235035929,81424822.0
proportional,1.0,1.5,1.0,False,False,2030,Trump/Harris,intensity_ratio,2.0652093079002434,2.97701365470681,4.176564163804247,
proportional,1.0,1.5,1.0,False,False,2032,Trump,operating_gw,71.3532693701906,102.79841988617174,141.862764731312,39252529.0
proportional,1.0,1.5,1.0,False,False,2032,Trump,mw_per_1000_fixed_host_population,1.8178005643965158,2.618899278723461,3.6141050868674465,39252529.0
proportional,1.0,1.5,1.0,False,False,2032,Trump,mw_per_1000_operating_host_population,2.8127509676329954,3.649150781293354,4.721385128931852,39252529.0
proportional,1.0,1.5,1.0,False,False,2032,Trump,operating_host_residents_millions,24.001955900000002,27.977835,32.4377368,39252529.0
proportional,1.0,1.5,1.0,False,False,2032,Trump,operating_project_count,159.0,194.0,222.04999999999973,39252529.0
proportional,1.0,1.5,1.0,False,False,2032,Trump,operating_gw_per_listed_proposal,0.029866897787646517,0.11329488490705192,0.26371742721697755,39252529.0
proportional,1.0,1.5,1.0,False,False,2032,Harris,operating_gw,43.62491398009729,59.48900694602179,78.66186622864268,81424822.0
proportional,1.0,1.5,1.0,False,False,2032,Harris,mw_per_1000_fixed_host_population,0.5357692274733776,0.7306003929123946,0.9660674017640798,81424822.0
proportional,1.0,1.5,1.0,False,False,2032,Harris,mw_per_1000_operating_host_population,0.6432200337675704,0.8483361922196069,1.1098011896541635,81424822.0
proportional,1.0,1.5,1.0,False,False,2032,Harris,operating_host_residents_millions,65.15012755000001,70.14373599999999,73.98828465,81424822.0
proportional,1.0,1.5,1.0,False,False,2032,Harris,operating_project_count,102.0,117.0,128.0,81424822.0
proportional,1.0,1.5,1.0,False,False,2032,Harris,operating_gw_per_listed_proposal,0.0055927601481742,0.03978931747985612,0.11397611045745663,81424822.0
proportional,1.0,1.5,1.0,False,False,2032,Trump/Harris,intensity_ratio,2.591023948330904,3.5822386808520656,4.789587201688785,
proportional,1.0,1.5,1.0,False,False,2034,Trump,operating_gw,93.64718253756247,131.94146496034696,174.29470963482214,39252529.0
proportional,1.0,1.5,1.0,False,False,2034,Trump,mw_per_1000_fixed_host_population,2.3857617565880282,3.361349404017942,4.440343439650022,39252529.0
proportional,1.0,1.5,1.0,False,False,2034,Trump,mw_per_1000_operating_host_population,3.340773286803098,4.34879260936928,5.5543797849149135,39252529.0
proportional,1.0,1.5,1.0,False,False,2034,Trump,operating_host_residents_millions,26.57625615,30.051172,34.0426177,39252529.0
proportional,1.0,1.5,1.0,False,False,2034,Trump,operating_project_count,185.0,214.0,236.0,39252529.0
proportional,1.0,1.5,1.0,False,False,2034,Trump,operating_gw_per_listed_proposal,0.08279232481266321,0.2159056852953484,0.4131058957451344,39252529.0
proportional,1.0,1.5,1.0,False,False,2034,Harris,operating_gw,51.03155140250013,67.52656910090403,87.36202526136962,81424822.0
proportional,1.0,1.5,1.0,False,False,2034,Harris,mw_per_1000_fixed_host_population,0.6267321211030726,0.8293118417981193,1.0729163799875379,81424822.0
proportional,1.0,1.5,1.0,False,False,2034,Harris,mw_per_1000_operating_host_population,0.7202321151370848,0.9385286602570311,1.2108194294444123,81424822.0
proportional,1.0,1.5,1.0,False,False,2034,Harris,operating_host_residents_millions,68.3340993,71.9962195,75.21406239999999,81424822.0
proportional,1.0,1.5,1.0,False,False,2034,Harris,operating_project_count,113.0,124.0,133.0,81424822.0
proportional,1.0,1.5,1.0,False,False,2034,Harris,operating_gw_per_listed_proposal,0.022179056851366192,0.07812951474491413,0.17916232344114724,81424822.0
proportional,1.0,1.5,1.0,False,False,2034,Trump/Harris,intensity_ratio,3.0023029347546832,4.027176602368992,5.240222124078436,
proportional,1.0,1.5,1.0,False,False,2036,Trump,operating_gw,114.46007385763865,155.35522076591104,195.7651848125986,39252529.0
proportional,1.0,1.5,1.0,False,False,2036,Trump,mw_per_1000_fixed_host_population,2.9159923391850406,3.957839780614163,4.987326671680153,39252529.0
proportional,1.0,1.5,1.0,False,False,2036,Trump,mw_per_1000_operating_host_population,3.851846072608912,4.947909003409337,6.167160660680759,39252529.0
proportional,1.0,1.5,1.0,False,False,2036,Trump,operating_host_residents_millions,27.9111008,31.109601499999997,34.73594159999999,39252529.0
proportional,1.0,1.5,1.0,False,False,2036,Trump,operating_project_count,200.0,224.0,242.0,39252529.0
proportional,1.0,1.5,1.0,False,False,2036,Trump,operating_gw_per_listed_proposal,0.14114489000719502,0.3138319455075843,0.5290718735889578,39252529.0
proportional,1.0,1.5,1.0,False,False,2036,Harris,operating_gw,56.75216421213569,73.35252658717764,93.32764810007458,81424822.0
proportional,1.0,1.5,1.0,False,False,2036,Harris,mw_per_1000_fixed_host_population,0.6969884958684426,0.9008619826909494,1.1461817883995449,81424822.0
proportional,1.0,1.5,1.0,False,False,2036,Harris,mw_per_1000_operating_host_population,0.7874336611971174,1.0075822360225475,1.280293278634162,81424822.0
proportional,1.0,1.5,1.0,False,False,2036,Harris,operating_host_residents_millions,69.56653775000001,72.771418,75.78726015,81424822.0
proportional,1.0,1.5,1.0,False,False,2036,Harris,operating_project_count,118.0,127.0,135.0,81424822.0
proportional,1.0,1.5,1.0,False,False,2036,Harris,operating_gw_per_listed_proposal,0.04034275732691137,0.11338372631698282,0.22795859669228052,81424822.0
proportional,1.0,1.5,1.0,False,False,2036,Trump/Harris,intensity_ratio,3.3136273891559123,4.3581954434915575,5.618641758348847,
proportional,1.0,1.0,0.5,False,False,2026,Trump,operating_gw,25.97649389109591,35.484284395348205,48.71409236362862,39252529.0
proportional,1.0,1.0,0.5,False,False,2026,Trump,mw_per_1000_fixed_host_population,0.6617788599327171,0.9039999536169556,1.2410434080216495,39252529.0
proportional,1.0,1.0,0.5,False,False,2026,Trump,mw_per_1000_operating_host_population,1.7055742110668308,2.329840224650647,3.198487832856159,39252529.0
proportional,1.0,1.0,0.5,False,False,2026,Trump,operating_host_residents_millions,15.230351,15.230351,15.230351,39252529.0
proportional,1.0,1.0,0.5,False,False,2026,Trump,operating_project_count,64.0,64.0,64.0,39252529.0
proportional,1.0,1.0,0.5,False,False,2026,Trump,operating_gw_per_listed_proposal,0.0,0.0,0.0,39252529.0
proportional,1.0,1.0,0.5,False,False,2026,Harris,operating_gw,24.502423669546353,35.4271833161306,49.91683784770873,81424822.0
proportional,1.0,1.0,0.5,False,False,2026,Harris,mw_per_1000_fixed_host_population,0.30092081342893634,0.43509070632209174,0.6130420260262738,81424822.0
proportional,1.0,1.0,0.5,False,False,2026,Harris,mw_per_1000_operating_host_population,0.4878311248226481,0.7053376808550678,0.9938195291718388,81424822.0
proportional,1.0,1.0,0.5,False,False,2026,Harris,operating_host_residents_millions,50.227266,50.227266,50.227266,81424822.0
proportional,1.0,1.0,0.5,False,False,2026,Harris,operating_project_count,60.0,60.0,60.0,81424822.0
proportional,1.0,1.0,0.5,False,False,2026,Harris,operating_gw_per_listed_proposal,0.0,0.0,0.0,81424822.0
proportional,1.0,1.0,0.5,False,False,2026,Trump/Harris,intensity_ratio,1.372810900919085,2.084887326638582,3.242908720428874,
proportional,1.0,1.0,0.5,False,False,2028,Trump,operating_gw,35.67349352909076,48.74747192007631,65.96852781726508,39252529.0
proportional,1.0,1.0,0.5,False,False,2028,Trump,mw_per_1000_fixed_host_population,0.9088202579021282,1.2418937877882037,1.6806185358723023,39252529.0
proportional,1.0,1.0,0.5,False,False,2028,Trump,mw_per_1000_operating_host_population,1.8157685409627276,2.359074867346826,3.085702492744069,39252529.0
proportional,1.0,1.0,0.5,False,False,2028,Trump,operating_host_residents_millions,17.07058965,20.5174965,25.0292104,39252529.0
proportional,1.0,1.0,0.5,False,False,2028,Trump,operating_project_count,87.0,119.0,159.0,39252529.0
proportional,1.0,1.0,0.5,False,False,2028,Trump,operating_gw_per_listed_proposal,0.0,0.004240687625643443,0.025442017005988558,39252529.0
proportional,1.0,1.0,0.5,False,False,2028,Harris,operating_gw,30.03039836196297,42.03666432966572,57.85855306411747,81424822.0
proportional,1.0,1.0,0.5,False,False,2028,Harris,mw_per_1000_fixed_host_population,0.3688113479936495,0.5162635090521381,0.7105763530452356,81424822.0
proportional,1.0,1.0,0.5,False,False,2028,Harris,mw_per_1000_operating_host_population,0.5048100987129392,0.6970820664133262,0.9569565948030623,81424822.0
proportional,1.0,1.0,0.5,False,False,2028,Harris,operating_host_residents_millions,53.8429194,60.1250215,66.7988752,81424822.0
proportional,1.0,1.0,0.5,False,False,2028,Harris,operating_project_count,70.0,86.0,104.0,81424822.0
proportional,1.0,1.0,0.5,False,False,2028,Harris,operating_gw_per_listed_proposal,0.0,0.0005518764652479915,0.011497884922845376,81424822.0
proportional,1.0,1.0,0.5,False,False,2028,Trump/Harris,intensity_ratio,1.6659925228376689,2.418025937752408,3.52934796941015,
proportional,1.0,1.0,0.5,False,False,2030,Trump,operating_gw,56.45750025961959,77.88791314412865,102.44681781497148,39252529.0
proportional,1.0,1.0,0.5,False,False,2030,Trump,mw_per_1000_fixed_host_population,1.4383149748037785,1.9842775772263908,2.609941841326237,39252529.0
proportional,1.0,1.0,0.5,False,False,2030,Trump,mw_per_1000_operating_host_population,2.178411185201844,2.7685081996199417,3.4803883355774152,39252529.0
proportional,1.0,1.0,0.5,False,False,2030,Trump,operating_host_residents_millions,24.001955900000002,27.977835,32.4377368,39252529.0
proportional,1.0,1.0,0.5,False,False,2030,Trump,operating_project_count,159.0,194.0,222.04999999999973,39252529.0
proportional,1.0,1.0,0.5,False,False,2030,Trump,operating_gw_per_listed_proposal,0.016922775870898694,0.06561722505526739,0.15248105408649143,39252529.0
proportional,1.0,1.0,0.5,False,False,2030,Harris,operating_gw,38.2626606863851,51.92826861012534,69.40783372142648,81424822.0
proportional,1.0,1.0,0.5,False,False,2030,Harris,mw_per_1000_fixed_host_population,0.46991396169567434,0.6377449447801722,0.8524161553761392,81424822.0
proportional,1.0,1.0,0.5,False,False,2030,Harris,mw_per_1000_operating_host_population,0.5560232668882791,0.7446514903067755,0.9820433618831471,81424822.0
proportional,1.0,1.0,0.5,False,False,2030,Harris,operating_host_residents_millions,65.15012755000001,70.14373599999999,73.98828465,81424822.0
proportional,1.0,1.0,0.5,False,False,2030,Harris,operating_project_count,102.0,117.0,128.0,81424822.0
proportional,1.0,1.0,0.5,False,False,2030,Harris,operating_gw_per_listed_proposal,0.0033054074096220075,0.02350997524455245,0.06686514326438853,81424822.0
proportional,1.0,1.0,0.5,False,False,2030,Trump/Harris,intensity_ratio,2.217073349222551,3.0910920481902435,4.246674214758656,
proportional,1.0,1.0,0.5,False,False,2032,Trump,operating_gw,76.76958759818649,100.439103182038,124.95862213494414,39252529.0
proportional,1.0,1.0,0.5,False,False,2032,Trump,mw_per_1000_fixed_host_population,1.9557870423632195,2.5587931718243686,3.183454042794137,39252529.0
proportional,1.0,1.0,0.5,False,False,2032,Trump,mw_per_1000_operating_host_population,2.600257338665578,3.2505641620612855,4.008981958639624,39252529.0
proportional,1.0,1.0,0.5,False,False,2032,Trump,operating_host_residents_millions,27.29612135,30.663486,34.4321468,39252529.0
proportional,1.0,1.0,0.5,False,False,2032,Trump,operating_project_count,193.0,220.0,240.0,39252529.0
proportional,1.0,1.0,0.5,False,False,2032,Trump,operating_gw_per_listed_proposal,0.06520225236405008,0.15339797342370765,0.2663678189865467,39252529.0
proportional,1.0,1.0,0.5,False,False,2032,Harris,operating_gw,44.286853043896485,58.268250260553195,76.22842197895272,81424822.0
proportional,1.0,1.0,0.5,False,False,2032,Harris,mw_per_1000_fixed_host_population,0.5438986780210154,0.7156079538074178,0.9361816225886582,81424822.0
proportional,1.0,1.0,0.5,False,False,2032,Harris,mw_per_1000_operating_host_population,0.613996904197537,0.8042754137054604,1.0495606937908226,81424822.0
proportional,1.0,1.0,0.5,False,False,2032,Harris,operating_host_residents_millions,69.0870961,72.4910665,75.53622895000001,81424822.0
proportional,1.0,1.0,0.5,False,False,2032,Harris,operating_project_count,116.0,126.0,134.0,81424822.0
proportional,1.0,1.0,0.5,False,False,2032,Harris,operating_gw_per_listed_proposal,0.018101118457466685,0.05513833172678392,0.11412782075988574,81424822.0
proportional,1.0,1.0,0.5,False,False,2032,Trump/Harris,intensity_ratio,2.621003621165316,3.560991661419701,4.740916677202348,
proportional,1.0,1.0,0.5,False,False,2034,Trump,operating_gw,91.72751493454594,113.44976578439937,136.59417611954703,39252529.0
proportional,1.0,1.0,0.5,False,False,2034,Trump,mw_per_1000_fixed_host_population,2.3368561789877513,2.89025366453202,3.4798821782807177,39252529.0
proportional,1.0,1.0,0.5,False,False,2034,Trump,mw_per_1000_operating_host_population,2.934363348635805,3.5754823414621497,4.306277157573333,39252529.0
proportional,1.0,1.0,0.5,False,False,2034,Trump,operating_host_residents_millions,28.493056799999998,31.6250485,35.136278399999995,39252529.0
proportional,1.0,1.0,0.5,False,False,2034,Trump,operating_project_count,207.0,229.0,245.0,39252529.0
proportional,1.0,1.0,0.5,False,False,2034,Trump,operating_gw_per_listed_proposal,0.11546580234699197,0.22289127602664166,0.3351111805019595,39252529.0
proportional,1.0,1.0,0.5,False,False,2034,Harris,operating_gw,47.1816356727229,61.27916390752027,79.47473209780615,81424822.0
proportional,1.0,1.0,0.5,False,False,2034,Harris,mw_per_1000_fixed_host_population,0.5794502771246207,0.7525857889811572,0.9760504247440193,81424822.0
proportional,1.0,1.0,0.5,False,False,2034,Harris,mw_per_1000_operating_host_population,0.6494339825974332,0.8395463837860022,1.0888992497290548,81424822.0
proportional,1.0,1.0,0.5,False,False,2034,Harris,operating_host_residents_millions,69.9965354,73.1312515,76.05041159999999,81424822.0
proportional,1.0,1.0,0.5,False,False,2034,Harris,operating_project_count,120.0,128.0,136.0,81424822.0
proportional,1.0,1.0,0.5,False,False,2034,Harris,operating_gw_per_listed_proposal,0.030808563062624264,0.07685738880140999,0.1400655854188629,81424822.0
proportional,1.0,1.0,0.5,False,False,2034,Trump/Harris,intensity_ratio,2.869894510045938,3.836542968026551,5.052641402858986,
proportional,1.0,1.0,0.5,False,False,2036,Trump,operating_gw,100.20815021656225,120.45443579424307,142.57981195906453,39252529.0
proportional,1.0,1.0,0.5,False,False,2036,Trump,mw_per_1000_fixed_host_population,2.5529093989475746,3.068705096536405,3.632372629011102,39252529.0
proportional,1.0,1.0,0.5,False,False,2036,Trump,mw_per_1000_operating_host_population,3.1570606259237093,3.765681141309911,4.4822306032726935,39252529.0
proportional,1.0,1.0,0.5,False,False,2036,Trump,operating_host_residents_millions,28.8170482,31.9642075,35.3299533,39252529.0
proportional,1.0,1.0,0.5,False,False,2036,Trump,operating_project_count,210.0,232.0,247.0,39252529.0
proportional,1.0,1.0,0.5,False,False,2036,Trump,operating_gw_per_listed_proposal,0.1532651422472977,0.26462585294116736,0.37146223236222636,39252529.0
proportional,1.0,1.0,0.5,False,False,2036,Harris,operating_gw,48.554364283539016,62.57199569201079,81.05437226600134,81424822.0
proportional,1.0,1.0,0.5,False,False,2036,Harris,mw_per_1000_fixed_host_population,0.5963091240597249,0.7684634016394999,0.995450407813005,81424822.0
proportional,1.0,1.0,0.5,False,False,2036,Harris,mw_per_1000_operating_host_population,0.665287736613973,0.8545306869844268,1.106568106345041,81424822.0
proportional,1.0,1.0,0.5,False,False,2036,Harris,operating_host_residents_millions,70.3171985,73.3601385,76.23700439999999,81424822.0
proportional,1.0,1.0,0.5,False,False,2036,Harris,operating_project_count,121.0,129.0,137.0,81424822.0
proportional,1.0,1.0,0.5,False,False,2036,Harris,operating_gw_per_listed_proposal,0.03916767503707803,0.0874265079355449,0.1519602116285712,81424822.0
proportional,1.0,1.0,0.5,False,False,2036,Trump/Harris,intensity_ratio,3.009411320600927,3.984940229758069,5.233451561967984,
