id,name,county_winner,status,operating_mw_2030_p05,operating_mw_2030_median,operating_mw_2030_p95,mean_operating_mw_2030,probability_operating_2030
soluna-project-grace-silverton-tx,Soluna Project Grace,Trump,under_construction,0.0,2.0,2.0,1.6334562727761162,0.87225
soluna-project-kati-willacy-tx,Soluna Project Kati,Trump,under_construction,0.0,166.0,166.0,125.68752014020725,0.87625
stargate-abilene-tx,Stargate Abilene,Trump,under_construction,0.0,613.2190104026022,1200.0,608.8078274454388,0.8765
stargate-milam-county-tx,Stargate Milam County Campus,Trump,under_construction,0.0,608.5815592730174,1200.0,598.1679701176582,0.86975
switch-the-rock-round-rock-tx,Switch: The Rock (Round Rock),Trump,under_construction,0.0,180.6988272160359,185.0,138.4301465938638,0.87925
tesla-cortex-2-giga-texas-austin-tx,Tesla Cortex 2.0 AI Training Cluster (Giga Texas),Harris,under_construction,0.0,327.510322863371,500.0,308.59807125544955,0.87125
tcdc-ector-county-tx,Texas Critical Data Centers (TCDC),Trump,proposed,0.0,0.0,250.0,50.21256920900784,0.304
tract-caldwell-valley-uhland-tx,Tract Caldwell Valley Technology Park,Trump,proposed,0.0,0.0,999.8901464399669,188.89876383411826,0.242
vantage-frontier-shackelford-county-tx,Vantage Frontier Campus,Trump,under_construction,0.0,682.0690427326954,1352.3274662973593,670.1736457327767,0.8685
creekstone-delta-ut,Creekstone Energy Delta Gigasite,Trump,under_construction,0.0,3419.1173662352508,5937.440349260834,3303.943833401136,0.87675
cyrusone-dugway-proving-ground-tooele-county-ut,CyrusOne Dugway Proving Ground Data Center,Trump,proposed,0.0,0.0,974.9456314339046,175.05035932983947,0.273
joule-millard-county-ut,Joule Energy and Data Center Campus,Trump,under_construction,0.0,1476.6640874195562,2589.0331153097954,1434.1599222561051,0.874
meta-eagle-mountain-ut,Meta Eagle Mountain Data Center Campus,Trump,operational,115.93111585711213,485.00098902996626,1916.4840061670945,668.5111163086685,1.0
qts-eagle-mountain-ut,QTS Eagle Mountain Data Center Campus,Trump,under_construction,0.0,187.16829205775457,200.0,146.87941724596246,0.872
stratos-box-elder-ut,Stratos AI Data Center Campus,Trump,proposed,0.0,0.0,3704.1027385387847,925.4092758081775,0.32875
aws-mattermeade-caroline-va,AWS Mattermeade Tech Campus,Trump,proposed,0.0,0.0,499.38350831132107,79.88416243722652,0.20825
aligned-iad-01-va,Aligned IAD-01,Harris,operational,41.19979073358267,413.59868725831086,3088.9537995113324,819.0187448005863,1.0
aligned-iad-03-va,Aligned IAD-03,Harris,operational,41.01320290964391,396.33688495945887,3308.613579936322,850.8896895100856,1.0
amazon-devlin-tech-park-va,Amazon Devlin Technology Park,Harris,permitted,0.0,82.15770831406317,549.8303160187752,152.7598770487798,0.583
powerhouse-chirisa-chester-va,Chirisa Technology Park — Richmond (Chester),Harris,under_construction,0.0,120.0,120.0,93.27242929733464,0.867
cleanarc-ruther-glen-va,CleanArc VA1,Trump,under_construction,0.0,492.24137712321897,900.0,481.9877962488979,0.8725
cloudhq-manassas-mcc-va,CloudHQ Manassas MCC Campus,Harris,under_construction,0.0,277.896655554419,382.0,250.5961691109554,0.862
coresite-va1-reston-va-va,"CoreSite VA1 - Reston, VA",Harris,operational,43.15404782708177,412.17325312748517,3231.4100077505122,850.5815291236,1.0
coresite-va3-reston-va-va,"CoreSite VA3 - Reston, VA",Harris,operational,38.88163179796126,410.4926521876159,3251.324099403682,852.9505148519532,1.0
culpeper-brandy-station-va,Culpeper Acquisitions Brandy Station Campus (denied),Trump,cancelled,0.0,0.0,0.0,0.0,0.0
dc-blox-henrico-county-va,DC Blox Henrico County Campus (withdrawn),Harris,cancelled,0.0,0.0,0.0,0.0,0.0
edgecore-shannon-hill-louisa-va,EdgeCore Shannon Hill Data Center Campus,Trump,proposed,0.0,0.0,657.5090316979752,119.37544768762274,0.2425
equinix-ashburn-va,Equinix Ashburn Campus (DC1–DC15),Harris,operational,43.261446952136644,394.93783871357084,3128.437222859781,815.2940410382564,1.0
corscale-gainesville-crossing-va,Gainesville Crossing Digital Campus (GCDC),Harris,under_construction,0.0,241.29494476441596,300.0,208.36679276731243,0.87575
google-arcola-loudoun-va,Google Arcola Data Center (Loudoun County),Harris,operational,46.01825915533726,186.7983872034332,736.9429848294213,267.9919867725527,1.0
google-loch-midlothian-va,Google Project Loch,Harris,permitted,0.0,124.89573580434312,863.1613884313839,236.77717860902743,0.5745
iron-mountain-white-oak-henrico-va,Iron Mountain White Oak Technology Park Campus,Harris,proposed,0.0,0.0,173.69015219908303,18.46970215470226,0.135
microsoft-bristow-mnz03-va,Microsoft Bristow Data Center Campus (MNZ03),Harris,operational,35.8111243165116,148.2366541885338,579.8391490787648,210.53974742944916,1.0
tract-mountain-road-technology-park-hanover-va,Mountain Road Technology Park,Trump,cancelled,0.0,0.0,0.0,0.0,0.0
powerhouse-95-spotsylvania-va,PowerHouse 95,Trump,under_construction,0.0,457.1186997597474,800.0,445.28871434508375,0.872
powerhouse-ctp-02-va,PowerHouse CTP-02,Harris,under_construction,0.0,50.0,50.0,41.077598200872295,0.87475
prince-william-digital-gateway-va,Prince William Digital Gateway,Harris,cancelled,0.0,0.0,0.0,0.0,0.0
qts-white-oak-technology-park-ii-henrico-va,QTS White Oak Technology Park II (RIC5),Harris,permitted,0.0,155.54389343492497,1124.8572819207673,299.02453913398006,0.5665
stack-nova-loudoun-va,STACK NVA Loudoun 144MW Hyperscale Campus,Harris,permitted,0.0,56.99610278595639,144.0,63.86636260665632,0.5645
sabey-intergate-ashburn-building-a-va,Sabey Intergate.Ashburn (Building A),Harris,under_construction,0.0,54.0,54.0,44.437498747064645,0.87625
solis-arx-progress-park-wythe-va,Solis Arx Progress Park Data Center Campus,Trump,proposed,0.0,0.0,696.6715484136272,119.52346522978267,0.292
tract-tuckahoe-technology-park-goochland-county-va,Tuckahoe Technology Park,Trump,proposed,0.0,0.0,571.4377077534361,99.12343428693113,0.23225
vantage-stafford-va4-va,Vantage Data Centers VA4 Stafford Campus,Harris,under_construction,0.0,183.4291417334191,192.0,141.8892430961231,0.87
wise-innovation-hub-wise-va,Wise Innovation Hub (OASIS),Trump,proposed,0.0,0.0,489.59069703763913,104.11873739955105,0.32825
aws-wallula-gap-walla-walla-wa,AWS Wallula Gap Campus,Trump,proposed,0.0,0.0,261.2123526421144,36.68541021361842,0.19725
microsoft-east-wenatchee-wa,Microsoft East Wenatchee Data Center,Trump,operational,180.0,180.0,180.0,179.89526407178622,1.0
microsoft-malaga-wa,Microsoft Malaga Campus,Trump,under_construction,0.0,243.73512424234394,288.0,205.12716174614965,0.8805
pnnl-ai-data-center-richland-wa,PNNL AI Data Center,Trump,proposed,0.0,0.0,2.0,0.38419746952655115,0.23125
apricus-west-plains-spokane-wa,West Plains Large-Load Data Center,Trump,proposed,0.0,0.0,361.56438592663875,54.107577185255074,0.19475
viridian-apecs-janesville-wi,APECS Data Center Campus (Former GM Assembly Plant),Harris,proposed,0.0,0.0,456.10428439209215,68.28351382871085,0.179
cassville-grant-county-wi,Cassville Data Center Campus (Undisclosed Developer),Trump,cancelled,0.0,0.0,0.0,0.0,0.0
dpo-wisconsin-rapids-hpc-wi,DPO Wisconsin Rapids AI Computing Facility,Trump,proposed,0.0,0.0,20.0,3.7681380837915563,0.2305
menomonie-data-center-wi,Menomonie Data Center Campus,Trump,proposed,0.0,0.0,432.2196269560933,70.23144905471737,0.2225
meta-beaver-dam-wi,Meta Beaver Dam Data Center Campus,Trump,under_construction,0.0,201.42564506633335,220.0,161.11418753869287,0.87125
microsoft-kenosha-wi,Microsoft Kenosha Data Center Campus,Trump,proposed,0.0,0.0,313.3838945134584,49.75033836153905,0.20225
microsoft-mount-pleasant-wi,Microsoft Mount Pleasant Data Center Campus,Trump,operational,862.8705760973874,993.1574437743657,1000.0,968.0875618541254,1.0
netsonic-green-bay-wi,Netsonic Green Bay Data Center,Trump,operational,45.273834048182614,410.79310736686597,3520.8421750047805,864.3342417660996,1.0
qts-dane-county-deforest-wi,QTS Dane County Hyperscale Campus (DeForest),Harris,cancelled,0.0,0.0,0.0,0.0,0.0
stargate-port-washington-wi,Stargate Lighthouse Campus,Trump,under_construction,0.0,502.144856926206,902.0,484.65823839177,0.86875
stonebridge-pacific-columbia-county-wi,Stonebridge Pacific AI Data Center (Columbia County),Trump,cancelled,0.0,0.0,0.0,0.0,0.0
pch-wi-holdings-wisconsin-rapids-wood-county-wi,Wisconsin Rapids Data Center,Trump,proposed,0.0,0.0,323.4291922454426,54.55616063902205,0.2285
penzance-bedington-berkeley-county-wv,Bedington Campus,Trump,proposed,0.0,0.0,473.9345789037759,91.08760398173537,0.2855
nscale-monarch-mason-county-wv,Monarch Compute Campus,Trump,proposed,0.0,0.0,1070.3516622682243,247.96595191524997,0.321
meta-cheyenne-wy,Meta Cheyenne Data Center,Trump,under_construction,0.0,109.0,109.0,85.51042259875989,0.87725
microsoft-cheyenne-expansion-wy,Microsoft Cheyenne Mega-Campus Expansion,Trump,permitted,0.0,348.47311039003716,2220.4785802294437,614.408373942778,0.56275
tallgrass-project-jade-cheyenne-wy,Project Tembo,Trump,under_construction,0.0,1092.6310263828286,1987.238408592043,1083.1023063903715,0.88025
prometheus-hyperscale-evanston-wy,Prometheus Hyperscale Atlas Industrial Park Data Center Campus,Trump,permitted,0.0,322.88815097897464,980.9390507812651,341.3469697500176,0.56525
prometheus-hyperscale-casper-wy,Prometheus Hyperscale Falls Ranch Data Center Campus,Trump,proposed,0.0,0.0,882.2590626066034,211.3908301013163,0.33875
related-digital-cheyenne-wy,Related Digital Cheyenne Data Center Campus,Trump,under_construction,0.0,240.4854613120308,302.0,208.80231676516982,0.875
